"date","hour_int","load","weekday_int","month_int"
2023-01-23 22:00:00,22,56213.5,2,1
2023-01-23 23:00:00,23,52962,2,1
2023-01-24 00:00:00,0,48733,3,1
2023-01-24 01:00:00,1,46929,3,1
2023-01-24 02:00:00,2,46269.75,3,1
2023-01-24 03:00:00,3,46740.25,3,1
2023-01-24 04:00:00,4,48266,3,1
2023-01-24 05:00:00,5,50891.25,3,1
2023-01-24 06:00:00,6,57287.25,3,1
2023-01-24 07:00:00,7,62760.25,3,1
2023-01-24 08:00:00,8,65107.75,3,1
2023-01-24 09:00:00,9,66129.5,3,1
2023-01-24 10:00:00,10,67108.75,3,1
2023-01-24 11:00:00,11,67884.75,3,1
2023-01-24 12:00:00,12,67829.75,3,1
2023-01-24 13:00:00,13,67343,3,1
2023-01-24 14:00:00,14,66035.5,3,1
2023-01-24 15:00:00,15,65066.5,3,1
2023-01-24 16:00:00,16,64332.25,3,1
2023-01-24 17:00:00,17,66136.75,3,1
2023-01-24 18:00:00,18,66268,3,1
2023-01-24 19:00:00,19,64951.5,3,1
2023-01-24 20:00:00,20,61849,3,1
2023-01-24 21:00:00,21,58499.5,3,1
2023-01-24 22:00:00,22,55866.5,3,1
2023-01-24 23:00:00,23,52586,3,1
2023-01-25 00:00:00,0,49523.75,4,1
2023-01-25 01:00:00,1,47345,4,1
2023-01-25 02:00:00,2,46266.75,4,1
2023-01-25 03:00:00,3,46497.75,4,1
2023-01-25 04:00:00,4,47741.25,4,1
2023-01-25 05:00:00,5,51224.25,4,1
2023-01-25 06:00:00,6,58430.25,4,1
2023-01-25 07:00:00,7,63619.25,4,1
2023-01-25 08:00:00,8,65921.25,4,1
2023-01-25 09:00:00,9,66985.25,4,1
2023-01-25 10:00:00,10,68119,4,1
2023-01-25 11:00:00,11,68694.25,4,1
2023-01-25 12:00:00,12,68971,4,1
2023-01-25 13:00:00,13,68841,4,1
2023-01-25 14:00:00,14,67685.5,4,1
2023-01-25 15:00:00,15,66807.75,4,1
2023-01-25 16:00:00,16,66092.25,4,1
2023-01-25 17:00:00,17,67543.75,4,1
2023-01-25 18:00:00,18,67074.25,4,1
2023-01-25 19:00:00,19,65953.75,4,1
2023-01-25 20:00:00,20,62869.25,4,1
2023-01-25 21:00:00,21,59328,4,1
2023-01-25 22:00:00,22,56271,4,1
2023-01-25 23:00:00,23,52898.5,4,1
2023-01-26 00:00:00,0,51182.75,5,1
2023-01-26 01:00:00,1,49682.75,5,1
2023-01-26 02:00:00,2,48996.75,5,1
2023-01-26 03:00:00,3,49029.25,5,1
2023-01-26 04:00:00,4,49957.75,5,1
2023-01-26 05:00:00,5,52545.5,5,1
2023-01-26 06:00:00,6,59398.75,5,1
2023-01-26 07:00:00,7,64853,5,1
2023-01-26 08:00:00,8,67462,5,1
2023-01-26 09:00:00,9,68373.25,5,1
2023-01-26 10:00:00,10,69416.5,5,1
2023-01-26 11:00:00,11,70032.25,5,1
2023-01-26 12:00:00,12,69643.75,5,1
2023-01-26 13:00:00,13,69704.75,5,1
2023-01-26 14:00:00,14,68858,5,1
2023-01-26 15:00:00,15,68046.5,5,1
2023-01-26 16:00:00,16,67550.75,5,1
2023-01-26 17:00:00,17,69355,5,1
2023-01-26 18:00:00,18,69453.25,5,1
2023-01-26 19:00:00,19,68231.75,5,1
2023-01-26 20:00:00,20,64911,5,1
2023-01-26 21:00:00,21,61431.5,5,1
2023-01-26 22:00:00,22,58656.25,5,1
2023-01-26 23:00:00,23,55353,5,1
2023-01-27 00:00:00,0,52114.5,6,1
2023-01-27 01:00:00,1,50229,6,1
2023-01-27 02:00:00,2,49550.5,6,1
2023-01-27 03:00:00,3,49666,6,1
2023-01-27 04:00:00,4,51304.5,6,1
2023-01-27 05:00:00,5,53957.25,6,1
2023-01-27 06:00:00,6,60144.75,6,1
2023-01-27 07:00:00,7,65727.5,6,1
2023-01-27 08:00:00,8,68277,6,1
2023-01-27 09:00:00,9,68725.75,6,1
2023-01-27 10:00:00,10,69235,6,1
2023-01-27 11:00:00,11,69532.5,6,1
2023-01-27 12:00:00,12,69006.75,6,1
2023-01-27 13:00:00,13,67843.75,6,1
2023-01-27 14:00:00,14,66192.25,6,1
2023-01-27 15:00:00,15,65113.25,6,1
2023-01-27 16:00:00,16,64586.75,6,1
2023-01-27 17:00:00,17,66396.25,6,1
2023-01-27 18:00:00,18,66508,6,1
2023-01-27 19:00:00,19,64734,6,1
2023-01-27 20:00:00,20,60591,6,1
2023-01-27 21:00:00,21,57337,6,1
2023-01-27 22:00:00,22,54421,6,1
2023-01-27 23:00:00,23,51353.5,6,1
2023-01-28 00:00:00,0,48781.75,7,1
2023-01-28 01:00:00,1,46641,7,1
2023-01-28 02:00:00,2,45674,7,1
2023-01-28 03:00:00,3,45103,7,1
2023-01-28 04:00:00,4,44557.5,7,1
2023-01-28 05:00:00,5,44396.75,7,1
2023-01-28 06:00:00,6,45855.75,7,1
2023-01-28 07:00:00,7,48682.5,7,1
2023-01-28 08:00:00,8,52112,7,1
2023-01-28 09:00:00,9,55466.5,7,1
2023-01-28 10:00:00,10,57333.75,7,1
2023-01-28 11:00:00,11,58281.5,7,1
2023-01-28 12:00:00,12,58293.5,7,1
2023-01-28 13:00:00,13,57285.5,7,1
2023-01-28 14:00:00,14,56344.5,7,1
2023-01-28 15:00:00,15,55813,7,1
2023-01-28 16:00:00,16,55828.25,7,1
2023-01-28 17:00:00,17,58997,7,1
2023-01-28 18:00:00,18,60111,7,1
2023-01-28 19:00:00,19,58280,7,1
2023-01-28 20:00:00,20,54706.75,7,1
2023-01-28 21:00:00,21,52440,7,1
2023-01-28 22:00:00,22,51395.75,7,1
2023-01-28 23:00:00,23,49126.5,7,1
2023-01-29 00:00:00,0,46471,1,1
2023-01-29 01:00:00,1,44612,1,1
2023-01-29 02:00:00,2,43401.75,1,1
2023-01-29 03:00:00,3,42768.25,1,1
2023-01-29 04:00:00,4,43159.75,1,1
2023-01-29 05:00:00,5,42810.25,1,1
2023-01-29 06:00:00,6,43915.75,1,1
2023-01-29 07:00:00,7,45153.25,1,1
2023-01-29 08:00:00,8,47981.75,1,1
2023-01-29 09:00:00,9,51931.75,1,1
2023-01-29 10:00:00,10,54431.75,1,1
2023-01-29 11:00:00,11,56423.75,1,1
2023-01-29 12:00:00,12,55922,1,1
2023-01-29 13:00:00,13,54600,1,1
2023-01-29 14:00:00,14,53628.25,1,1
2023-01-29 15:00:00,15,52565.5,1,1
2023-01-29 16:00:00,16,52889.25,1,1
2023-01-29 17:00:00,17,56785.25,1,1
2023-01-29 18:00:00,18,58687.5,1,1
2023-01-29 19:00:00,19,57138.25,1,1
2023-01-29 20:00:00,20,55397.25,1,1
2023-01-29 21:00:00,21,54570.25,1,1
2023-01-29 22:00:00,22,54151.5,1,1
2023-01-29 23:00:00,23,51524,1,1
2023-01-30 00:00:00,0,50684,2,1
2023-01-30 01:00:00,1,48939,2,1
2023-01-30 02:00:00,2,48668.5,2,1
2023-01-30 03:00:00,3,49246,2,1
2023-01-30 04:00:00,4,50951.5,2,1
2023-01-30 05:00:00,5,54067.25,2,1
2023-01-30 06:00:00,6,60662.75,2,1
2023-01-30 07:00:00,7,65894.75,2,1
2023-01-30 08:00:00,8,68780.25,2,1
2023-01-30 09:00:00,9,69145.25,2,1
2023-01-30 10:00:00,10,69978.25,2,1
2023-01-30 11:00:00,11,70304.25,2,1
2023-01-30 12:00:00,12,70213,2,1
2023-01-30 13:00:00,13,69938,2,1
2023-01-30 14:00:00,14,68179.5,2,1
2023-01-30 15:00:00,15,67855.25,2,1
2023-01-30 16:00:00,16,66988.25,2,1
2023-01-30 17:00:00,17,68275,2,1
2023-01-30 18:00:00,18,68806.75,2,1
2023-01-30 19:00:00,19,67076.75,2,1
2023-01-30 20:00:00,20,63887,2,1
2023-01-30 21:00:00,21,61577.75,2,1
2023-01-30 22:00:00,22,58409.25,2,1
2023-01-30 23:00:00,23,55609.5,2,1
2023-01-31 00:00:00,0,52515.25,3,1
2023-01-31 01:00:00,1,50405.75,3,1
2023-01-31 02:00:00,2,49882.25,3,1
2023-01-31 03:00:00,3,49820.75,3,1
2023-01-31 04:00:00,4,50751.5,3,1
2023-01-31 05:00:00,5,53792,3,1
2023-01-31 06:00:00,6,59676,3,1
2023-01-31 07:00:00,7,65861.5,3,1
2023-01-31 08:00:00,8,67970.5,3,1
2023-01-31 09:00:00,9,68336,3,1
2023-01-31 10:00:00,10,69290,3,1
2023-01-31 11:00:00,11,70264.5,3,1
2023-01-31 12:00:00,12,70405.75,3,1
2023-01-31 13:00:00,13,69380.75,3,1
2023-01-31 14:00:00,14,68406.25,3,1
2023-01-31 15:00:00,15,66968,3,1
2023-01-31 16:00:00,16,66431,3,1
2023-01-31 17:00:00,17,68165.75,3,1
2023-01-31 18:00:00,18,67973.25,3,1
2023-01-31 19:00:00,19,66196.5,3,1
2023-01-31 20:00:00,20,63117.75,3,1
2023-01-31 21:00:00,21,59835.5,3,1
2023-01-31 22:00:00,22,56916,3,1
2023-01-31 23:00:00,23,53797.25,3,1
2023-02-01 00:00:00,0,51220.5,4,2
2023-02-01 01:00:00,1,49270,4,2
2023-02-01 02:00:00,2,48261.25,4,2
2023-02-01 03:00:00,3,48317.75,4,2
2023-02-01 04:00:00,4,49792.75,4,2
2023-02-01 05:00:00,5,52678.75,4,2
2023-02-01 06:00:00,6,60005.5,4,2
2023-02-01 07:00:00,7,65047,4,2
2023-02-01 08:00:00,8,67885.25,4,2
2023-02-01 09:00:00,9,68675.25,4,2
2023-02-01 10:00:00,10,69639,4,2
2023-02-01 11:00:00,11,69995.25,4,2
2023-02-01 12:00:00,12,69541.25,4,2
2023-02-01 13:00:00,13,68594.25,4,2
2023-02-01 14:00:00,14,67150.75,4,2
2023-02-01 15:00:00,15,67707,4,2
2023-02-01 16:00:00,16,67283.25,4,2
2023-02-01 17:00:00,17,69380.25,4,2
2023-02-01 18:00:00,18,70615,4,2
2023-02-01 19:00:00,19,68298,4,2
2023-02-01 20:00:00,20,65204,4,2
2023-02-01 21:00:00,21,61979.75,4,2
2023-02-01 22:00:00,22,58582.75,4,2
2023-02-01 23:00:00,23,55237.25,4,2
2023-02-02 00:00:00,0,53115.25,5,2
2023-02-02 01:00:00,1,51674,5,2
2023-02-02 02:00:00,2,50735.75,5,2
2023-02-02 03:00:00,3,50970.5,5,2
2023-02-02 04:00:00,4,52342.75,5,2
2023-02-02 05:00:00,5,54967.25,5,2
2023-02-02 06:00:00,6,61443.5,5,2
2023-02-02 07:00:00,7,66213.25,5,2
2023-02-02 08:00:00,8,68271.25,5,2
2023-02-02 09:00:00,9,69289,5,2
2023-02-02 10:00:00,10,69772,5,2
2023-02-02 11:00:00,11,70630.5,5,2
2023-02-02 12:00:00,12,70663.25,5,2
2023-02-02 13:00:00,13,69678.75,5,2
2023-02-02 14:00:00,14,67865.75,5,2
2023-02-02 15:00:00,15,66589,5,2
2023-02-02 16:00:00,16,65703.25,5,2
2023-02-02 17:00:00,17,67031.75,5,2
2023-02-02 18:00:00,18,67284.5,5,2
2023-02-02 19:00:00,19,65832.75,5,2
2023-02-02 20:00:00,20,62573.5,5,2
2023-02-02 21:00:00,21,59720.5,5,2
2023-02-02 22:00:00,22,56631,5,2
2023-02-02 23:00:00,23,53344.25,5,2
2023-02-03 00:00:00,0,50637.25,6,2
2023-02-03 01:00:00,1,49444,6,2
2023-02-03 02:00:00,2,49277.5,6,2
2023-02-03 03:00:00,3,50024.75,6,2
2023-02-03 04:00:00,4,51079.5,6,2
2023-02-03 05:00:00,5,53716,6,2
2023-02-03 06:00:00,6,60304.5,6,2
2023-02-03 07:00:00,7,66057,6,2
2023-02-03 08:00:00,8,68755,6,2
2023-02-03 09:00:00,9,69651.75,6,2
2023-02-03 10:00:00,10,70114.75,6,2
2023-02-03 11:00:00,11,71152,6,2
2023-02-03 12:00:00,12,69402.75,6,2
2023-02-03 13:00:00,13,68399.25,6,2
2023-02-03 14:00:00,14,66727.5,6,2
2023-02-03 15:00:00,15,66018,6,2
2023-02-03 16:00:00,16,65294.25,6,2
2023-02-03 17:00:00,17,67309.25,6,2
2023-02-03 18:00:00,18,67419,6,2
2023-02-03 19:00:00,19,65230.25,6,2
2023-02-03 20:00:00,20,61525,6,2
2023-02-03 21:00:00,21,58727.25,6,2
2023-02-03 22:00:00,22,56173.75,6,2
2023-02-03 23:00:00,23,52790.25,6,2
2023-02-04 00:00:00,0,50045.75,7,2
2023-02-04 01:00:00,1,47490.5,7,2
2023-02-04 02:00:00,2,46010,7,2
2023-02-04 03:00:00,3,45444.25,7,2
2023-02-04 04:00:00,4,45233,7,2
2023-02-04 05:00:00,5,45448.75,7,2
2023-02-04 06:00:00,6,46592.5,7,2
2023-02-04 07:00:00,7,49107.75,7,2
2023-02-04 08:00:00,8,52004.75,7,2
2023-02-04 09:00:00,9,54708.25,7,2
2023-02-04 10:00:00,10,56277.5,7,2
2023-02-04 11:00:00,11,57275,7,2
2023-02-04 12:00:00,12,57004,7,2
2023-02-04 13:00:00,13,55685.5,7,2
2023-02-04 14:00:00,14,53807.75,7,2
2023-02-04 15:00:00,15,53135.25,7,2
2023-02-04 16:00:00,16,52762.25,7,2
2023-02-04 17:00:00,17,55798.25,7,2
2023-02-04 18:00:00,18,57761.5,7,2
2023-02-04 19:00:00,19,56052,7,2
2023-02-04 20:00:00,20,52871.5,7,2
2023-02-04 21:00:00,21,50547.5,7,2
2023-02-04 22:00:00,22,49342,7,2
2023-02-04 23:00:00,23,46961.5,7,2
2023-02-05 00:00:00,0,44112.5,1,2
2023-02-05 01:00:00,1,42700.5,1,2
2023-02-05 02:00:00,2,41705.25,1,2
2023-02-05 03:00:00,3,41623.25,1,2
2023-02-05 04:00:00,4,41818.75,1,2
2023-02-05 05:00:00,5,41699.25,1,2
2023-02-05 06:00:00,6,41991.25,1,2
2023-02-05 07:00:00,7,43432.75,1,2
2023-02-05 08:00:00,8,46624,1,2
2023-02-05 09:00:00,9,49729.75,1,2
2023-02-05 10:00:00,10,52924.75,1,2
2023-02-05 11:00:00,11,55327.25,1,2
2023-02-05 12:00:00,12,55405.5,1,2
2023-02-05 13:00:00,13,54201.75,1,2
2023-02-05 14:00:00,14,53091.25,1,2
2023-02-05 15:00:00,15,51978.5,1,2
2023-02-05 16:00:00,16,51875.75,1,2
2023-02-05 17:00:00,17,54621,1,2
2023-02-05 18:00:00,18,57098,1,2
2023-02-05 19:00:00,19,55845.5,1,2
2023-02-05 20:00:00,20,53355,1,2
2023-02-05 21:00:00,21,51787.5,1,2
2023-02-05 22:00:00,22,51355.5,1,2
2023-02-05 23:00:00,23,48587.5,1,2
2023-02-06 00:00:00,0,45864,2,2
2023-02-06 01:00:00,1,44851.5,2,2
2023-02-06 02:00:00,2,44966.25,2,2
2023-02-06 03:00:00,3,45876.5,2,2
2023-02-06 04:00:00,4,47146,2,2
2023-02-06 05:00:00,5,50185.75,2,2
2023-02-06 06:00:00,6,57505.5,2,2
2023-02-06 07:00:00,7,62913.5,2,2
2023-02-06 08:00:00,8,65558.25,2,2
2023-02-06 09:00:00,9,65967,2,2
2023-02-06 10:00:00,10,66400.25,2,2
2023-02-06 11:00:00,11,66811.5,2,2
2023-02-06 12:00:00,12,66732.25,2,2
2023-02-06 13:00:00,13,65965.75,2,2
2023-02-06 14:00:00,14,65476.25,2,2
2023-02-06 15:00:00,15,64282.75,2,2
2023-02-06 16:00:00,16,63466.5,2,2
2023-02-06 17:00:00,17,65429.75,2,2
2023-02-06 18:00:00,18,67060.75,2,2
2023-02-06 19:00:00,19,65627.25,2,2
2023-02-06 20:00:00,20,61916.5,2,2
2023-02-06 21:00:00,21,58063.5,2,2
2023-02-06 22:00:00,22,55495.5,2,2
2023-02-06 23:00:00,23,52772.25,2,2
2023-02-07 00:00:00,0,50025.5,3,2
2023-02-07 01:00:00,1,48818.5,3,2
2023-02-07 02:00:00,2,48624,3,2
2023-02-07 03:00:00,3,49515.25,3,2
2023-02-07 04:00:00,4,49974.75,3,2
2023-02-07 05:00:00,5,52969.25,3,2
2023-02-07 06:00:00,6,59851,3,2
2023-02-07 07:00:00,7,64786.75,3,2
2023-02-07 08:00:00,8,66270.5,3,2
2023-02-07 09:00:00,9,66105.75,3,2
2023-02-07 10:00:00,10,66579,3,2
2023-02-07 11:00:00,11,67215,3,2
2023-02-07 12:00:00,12,67255.75,3,2
2023-02-07 13:00:00,13,66440,3,2
2023-02-07 14:00:00,14,65037,3,2
2023-02-07 15:00:00,15,63382.75,3,2
2023-02-07 16:00:00,16,62555.75,3,2
2023-02-07 17:00:00,17,64899.5,3,2
2023-02-07 18:00:00,18,66871.25,3,2
2023-02-07 19:00:00,19,65523.75,3,2
2023-02-07 20:00:00,20,62428.5,3,2
2023-02-07 21:00:00,21,59205.5,3,2
2023-02-07 22:00:00,22,56645.25,3,2
2023-02-07 23:00:00,23,53332.75,3,2
2023-02-08 00:00:00,0,50679.5,4,2
2023-02-08 01:00:00,1,49014.5,4,2
2023-02-08 02:00:00,2,48230.5,4,2
2023-02-08 03:00:00,3,48424.75,4,2
2023-02-08 04:00:00,4,49725.5,4,2
2023-02-08 05:00:00,5,52897.5,4,2
2023-02-08 06:00:00,6,59717.75,4,2
2023-02-08 07:00:00,7,64837,4,2
2023-02-08 08:00:00,8,67192,4,2
2023-02-08 09:00:00,9,67822.75,4,2
2023-02-08 10:00:00,10,68206,4,2
2023-02-08 11:00:00,11,68384.5,4,2
2023-02-08 12:00:00,12,67599.25,4,2
2023-02-08 13:00:00,13,66934.25,4,2
2023-02-08 14:00:00,14,64962.25,4,2
2023-02-08 15:00:00,15,63567.5,4,2
2023-02-08 16:00:00,16,63294,4,2
2023-02-08 17:00:00,17,66168.5,4,2
2023-02-08 18:00:00,18,68915,4,2
2023-02-08 19:00:00,19,68732,4,2
2023-02-08 20:00:00,20,65159.25,4,2
2023-02-08 21:00:00,21,61643,4,2
2023-02-08 22:00:00,22,58489,4,2
2023-02-08 23:00:00,23,54674.5,4,2
2023-02-09 00:00:00,0,53800.75,5,2
2023-02-09 01:00:00,1,52453.25,5,2
2023-02-09 02:00:00,2,51539,5,2
2023-02-09 03:00:00,3,51496,5,2
2023-02-09 04:00:00,4,52411.5,5,2
2023-02-09 05:00:00,5,55411,5,2
2023-02-09 06:00:00,6,62315.5,5,2
2023-02-09 07:00:00,7,67704,5,2
2023-02-09 08:00:00,8,69247.5,5,2
2023-02-09 09:00:00,9,69714.25,5,2
2023-02-09 10:00:00,10,70251.75,5,2
2023-02-09 11:00:00,11,70155.75,5,2
2023-02-09 12:00:00,12,69343.5,5,2
2023-02-09 13:00:00,13,67861,5,2
2023-02-09 14:00:00,14,65628,5,2
2023-02-09 15:00:00,15,64342.25,5,2
2023-02-09 16:00:00,16,64409,5,2
2023-02-09 17:00:00,17,66987.25,5,2
2023-02-09 18:00:00,18,69011,5,2
2023-02-09 19:00:00,19,67901.5,5,2
2023-02-09 20:00:00,20,64910,5,2
2023-02-09 21:00:00,21,61189.5,5,2
2023-02-09 22:00:00,22,58165.75,5,2
2023-02-09 23:00:00,23,54884.25,5,2
2023-02-10 00:00:00,0,52977.25,6,2
2023-02-10 01:00:00,1,50917.75,6,2
2023-02-10 02:00:00,2,50279.25,6,2
2023-02-10 03:00:00,3,50659.75,6,2
2023-02-10 04:00:00,4,52330.5,6,2
2023-02-10 05:00:00,5,54243.25,6,2
2023-02-10 06:00:00,6,60682.5,6,2
2023-02-10 07:00:00,7,66069.5,6,2
2023-02-10 08:00:00,8,68782.5,6,2
2023-02-10 09:00:00,9,69358,6,2
2023-02-10 10:00:00,10,69793.5,6,2
2023-02-10 11:00:00,11,69024,6,2
2023-02-10 12:00:00,12,67912.75,6,2
2023-02-10 13:00:00,13,66369,6,2
2023-02-10 14:00:00,14,64469,6,2
2023-02-10 15:00:00,15,63228.5,6,2
2023-02-10 16:00:00,16,62998,6,2
2023-02-10 17:00:00,17,65466.5,6,2
2023-02-10 18:00:00,18,67120.25,6,2
2023-02-10 19:00:00,19,65603.25,6,2
2023-02-10 20:00:00,20,61901.75,6,2
2023-02-10 21:00:00,21,59117.25,6,2
2023-02-10 22:00:00,22,56721.75,6,2
2023-02-10 23:00:00,23,53724.75,6,2
2023-02-11 00:00:00,0,50966.5,7,2
2023-02-11 01:00:00,1,49300.5,7,2
2023-02-11 02:00:00,2,48574,7,2
2023-02-11 03:00:00,3,48127.5,7,2
2023-02-11 04:00:00,4,48199.5,7,2
2023-02-11 05:00:00,5,47597,7,2
2023-02-11 06:00:00,6,48491.75,7,2
2023-02-11 07:00:00,7,51091.75,7,2
2023-02-11 08:00:00,8,54437,7,2
2023-02-11 09:00:00,9,56597,7,2
2023-02-11 10:00:00,10,58400,7,2
2023-02-11 11:00:00,11,59948.5,7,2
2023-02-11 12:00:00,12,59190,7,2
2023-02-11 13:00:00,13,57614.25,7,2
2023-02-11 14:00:00,14,56326,7,2
2023-02-11 15:00:00,15,55212.25,7,2
2023-02-11 16:00:00,16,55213.25,7,2
2023-02-11 17:00:00,17,57893.25,7,2
2023-02-11 18:00:00,18,59922.25,7,2
2023-02-11 19:00:00,19,57293.5,7,2
2023-02-11 20:00:00,20,53495,7,2
2023-02-11 21:00:00,21,50837.75,7,2
2023-02-11 22:00:00,22,49082.5,7,2
2023-02-11 23:00:00,23,46156.25,7,2
2023-02-12 00:00:00,0,43686.25,1,2
2023-02-12 01:00:00,1,41841,1,2
2023-02-12 02:00:00,2,40826.25,1,2
2023-02-12 03:00:00,3,40332.5,1,2
2023-02-12 04:00:00,4,40417.25,1,2
2023-02-12 05:00:00,5,40613.25,1,2
2023-02-12 06:00:00,6,40706.75,1,2
2023-02-12 07:00:00,7,42461.25,1,2
2023-02-12 08:00:00,8,45751.25,1,2
2023-02-12 09:00:00,9,49146.25,1,2
2023-02-12 10:00:00,10,51623.75,1,2
2023-02-12 11:00:00,11,53583,1,2
2023-02-12 12:00:00,12,53623.5,1,2
2023-02-12 13:00:00,13,52052.5,1,2
2023-02-12 14:00:00,14,50509.25,1,2
2023-02-12 15:00:00,15,49590.75,1,2
2023-02-12 16:00:00,16,50157.25,1,2
2023-02-12 17:00:00,17,52676.5,1,2
2023-02-12 18:00:00,18,55660.25,1,2
2023-02-12 19:00:00,19,54441.75,1,2
2023-02-12 20:00:00,20,51811,1,2
2023-02-12 21:00:00,21,50221.5,1,2
2023-02-12 22:00:00,22,49539.25,1,2
2023-02-12 23:00:00,23,46962.25,1,2
2023-02-13 00:00:00,0,45033.25,2,2
2023-02-13 01:00:00,1,43587.75,2,2
2023-02-13 02:00:00,2,43184.25,2,2
2023-02-13 03:00:00,3,43821,2,2
2023-02-13 04:00:00,4,45464.25,2,2
2023-02-13 05:00:00,5,48984.25,2,2
2023-02-13 06:00:00,6,56934.25,2,2
2023-02-13 07:00:00,7,62536.25,2,2
2023-02-13 08:00:00,8,65251.5,2,2
2023-02-13 09:00:00,9,65607.5,2,2
2023-02-13 10:00:00,10,65867,2,2
2023-02-13 11:00:00,11,66424.25,2,2
2023-02-13 12:00:00,12,65779.5,2,2
2023-02-13 13:00:00,13,64539.75,2,2
2023-02-13 14:00:00,14,63374,2,2
2023-02-13 15:00:00,15,62437.25,2,2
2023-02-13 16:00:00,16,61540,2,2
2023-02-13 17:00:00,17,63493.75,2,2
2023-02-13 18:00:00,18,65960.25,2,2
2023-02-13 19:00:00,19,64432.5,2,2
2023-02-13 20:00:00,20,60569.75,2,2
2023-02-13 21:00:00,21,57109,2,2
2023-02-13 22:00:00,22,54306.75,2,2
2023-02-13 23:00:00,23,50945.5,2,2
2023-02-14 00:00:00,0,47764.5,3,2
2023-02-14 01:00:00,1,46388.25,3,2
2023-02-14 02:00:00,2,45763.5,3,2
2023-02-14 03:00:00,3,46404.25,3,2
2023-02-14 04:00:00,4,47760.25,3,2
2023-02-14 05:00:00,5,50466.5,3,2
2023-02-14 06:00:00,6,57460.5,3,2
2023-02-14 07:00:00,7,62641.25,3,2
2023-02-14 08:00:00,8,64814.25,3,2
2023-02-14 09:00:00,9,64947.75,3,2
2023-02-14 10:00:00,10,65394.75,3,2
2023-02-14 11:00:00,11,65506.25,3,2
2023-02-14 12:00:00,12,64287.5,3,2
2023-02-14 13:00:00,13,63423.25,3,2
2023-02-14 14:00:00,14,62164.5,3,2
2023-02-14 15:00:00,15,60924.25,3,2
2023-02-14 16:00:00,16,60661.5,3,2
2023-02-14 17:00:00,17,62926,3,2
2023-02-14 18:00:00,18,65613.5,3,2
2023-02-14 19:00:00,19,64622.75,3,2
2023-02-14 20:00:00,20,61201.75,3,2
2023-02-14 21:00:00,21,57574.5,3,2
2023-02-14 22:00:00,22,54456.75,3,2
2023-02-14 23:00:00,23,51145.75,3,2
2023-02-15 00:00:00,0,48177,4,2
2023-02-15 01:00:00,1,46848,4,2
2023-02-15 02:00:00,2,46264.5,4,2
2023-02-15 03:00:00,3,46568,4,2
2023-02-15 04:00:00,4,47950,4,2
2023-02-15 05:00:00,5,51210,4,2
2023-02-15 06:00:00,6,58160.25,4,2
2023-02-15 07:00:00,7,63231,4,2
2023-02-15 08:00:00,8,65723.25,4,2
2023-02-15 09:00:00,9,65977.25,4,2
2023-02-15 10:00:00,10,66173,4,2
2023-02-15 11:00:00,11,66096.25,4,2
2023-02-15 12:00:00,12,65221.75,4,2
2023-02-15 13:00:00,13,63928.5,4,2
2023-02-15 14:00:00,14,62394.25,4,2
2023-02-15 15:00:00,15,61421,4,2
2023-02-15 16:00:00,16,61096.5,4,2
2023-02-15 17:00:00,17,63209,4,2
2023-02-15 18:00:00,18,65675.25,4,2
2023-02-15 19:00:00,19,64753,4,2
2023-02-15 20:00:00,20,61494.5,4,2
2023-02-15 21:00:00,21,58387,4,2
2023-02-15 22:00:00,22,55847,4,2
2023-02-15 23:00:00,23,52693.25,4,2
2023-02-16 00:00:00,0,49708.25,5,2
2023-02-16 01:00:00,1,48012.75,5,2
2023-02-16 02:00:00,2,47463.5,5,2
2023-02-16 03:00:00,3,47556.25,5,2
2023-02-16 04:00:00,4,48929.25,5,2
2023-02-16 05:00:00,5,52299.5,5,2
2023-02-16 06:00:00,6,58921,5,2
2023-02-16 07:00:00,7,64071.75,5,2
2023-02-16 08:00:00,8,65922,5,2
2023-02-16 09:00:00,9,66324,5,2
2023-02-16 10:00:00,10,66342.75,5,2
2023-02-16 11:00:00,11,66039,5,2
2023-02-16 12:00:00,12,65562.75,5,2
2023-02-16 13:00:00,13,65052,5,2
2023-02-16 14:00:00,14,63490.75,5,2
2023-02-16 15:00:00,15,62439.75,5,2
2023-02-16 16:00:00,16,62509.75,5,2
2023-02-16 17:00:00,17,64498.75,5,2
2023-02-16 18:00:00,18,66526.5,5,2
2023-02-16 19:00:00,19,65484,5,2
2023-02-16 20:00:00,20,62326.25,5,2
2023-02-16 21:00:00,21,58773.5,5,2
2023-02-16 22:00:00,22,55868.5,5,2
2023-02-16 23:00:00,23,52022.5,5,2
2023-02-17 00:00:00,0,48643.75,6,2
2023-02-17 01:00:00,1,46651.75,6,2
2023-02-17 02:00:00,2,45752.5,6,2
2023-02-17 03:00:00,3,46177.75,6,2
2023-02-17 04:00:00,4,48010.25,6,2
2023-02-17 05:00:00,5,51099.5,6,2
2023-02-17 06:00:00,6,57492.25,6,2
2023-02-17 07:00:00,7,62739,6,2
2023-02-17 08:00:00,8,66098.75,6,2
2023-02-17 09:00:00,9,66823.5,6,2
2023-02-17 10:00:00,10,67968.25,6,2
2023-02-17 11:00:00,11,69133,6,2
2023-02-17 12:00:00,12,68282.75,6,2
2023-02-17 13:00:00,13,67393.75,6,2
2023-02-17 14:00:00,14,65582.25,6,2
2023-02-17 15:00:00,15,64549.5,6,2
2023-02-17 16:00:00,16,64100,6,2
