ds,y,residuals
2016-02-17 16:00:00,70428.75,-241.921875
2016-02-17 17:00:00,72161.5,-158.9140625
2016-02-17 18:00:00,75136.0,1150.109375
2016-02-17 19:00:00,73806.5,50.65625
2016-02-17 20:00:00,69341.0,-937.9765625
2016-02-17 21:00:00,65210.5,101.8828125
2016-02-17 22:00:00,62256.0,-655.04296875
2016-02-17 23:00:00,57786.75,-1092.40625
2016-02-18 00:00:00,54094.75,-114.6015625
2016-02-18 01:00:00,52250.75,684.671875
2016-02-18 02:00:00,51023.0,-560.73046875
2016-02-18 03:00:00,51665.5,750.703125
2016-02-18 04:00:00,53083.5,2772.828125
2016-02-18 05:00:00,56255.0,146.62890625
2016-02-18 06:00:00,64399.75,2269.0390625
2016-02-18 07:00:00,70447.0,1605.4296875
2016-02-18 08:00:00,71999.75,-1129.734375
2016-02-18 09:00:00,71863.75,-367.859375
2016-02-18 10:00:00,72428.0,152.3125
2016-02-18 11:00:00,72626.25,-367.484375
2016-02-18 12:00:00,72244.0,-177.171875
2016-02-18 13:00:00,71483.25,439.09375
2016-02-18 14:00:00,70194.0,-216.8828125
2016-02-18 15:00:00,69279.75,1173.1328125
2016-02-18 16:00:00,68432.0,-26.109375
2016-02-18 17:00:00,70451.75,-178.4296875
2016-02-18 18:00:00,73589.25,498.0234375
2016-02-18 19:00:00,72284.5,297.703125
2016-02-18 20:00:00,68170.5,-498.90625
2016-02-18 21:00:00,64170.5,311.40625
2016-02-18 22:00:00,61252.5,292.28125
2016-02-18 23:00:00,57026.5,-1802.34765625
2016-02-19 00:00:00,53536.25,-2047.234375
2016-02-19 01:00:00,51880.25,-1146.3359375
2016-02-19 02:00:00,51268.25,-1443.51953125
2016-02-19 03:00:00,51693.5,-1204.08984375
2016-02-19 04:00:00,52935.5,1022.546875
2016-02-19 05:00:00,55596.25,1450.33984375
2016-02-19 06:00:00,63689.5,3435.96875
2016-02-19 07:00:00,70045.5,4523.59375
2016-02-19 08:00:00,71867.25,2908.765625
2016-02-19 09:00:00,72558.75,1541.5859375
2016-02-19 10:00:00,73497.0,1168.1328125
2016-02-19 11:00:00,73935.25,-83.8125
2016-02-19 12:00:00,73008.5,-115.5625
2016-02-19 13:00:00,71667.5,-1360.8671875
2016-02-19 14:00:00,69972.0,-2237.296875
2016-02-19 15:00:00,68949.5,-1023.6953125
2016-02-19 16:00:00,68315.75,-565.3046875
2016-02-19 17:00:00,69870.25,-137.703125
2016-02-19 18:00:00,72733.75,1196.6875
2016-02-19 19:00:00,71302.0,1183.65625
2016-02-19 20:00:00,67131.5,468.03125
2016-02-19 21:00:00,64473.75,2928.578125
2016-02-19 22:00:00,62107.5,4739.734375
2016-02-19 23:00:00,57785.75,2286.203125
2016-02-20 00:00:00,54341.5,1418.2421875
2016-02-20 01:00:00,51817.0,355.4765625
2016-02-20 02:00:00,50633.25,177.69140625
2016-02-20 03:00:00,50370.5,332.76171875
2016-02-20 04:00:00,50514.75,850.57421875
2016-02-20 05:00:00,50732.75,-1369.109375
2016-02-20 06:00:00,51492.5,-4746.5078125
2016-02-20 07:00:00,54352.0,-2947.390625
2016-02-20 08:00:00,58229.0,1259.3046875
2016-02-20 09:00:00,61908.75,1743.765625
2016-02-20 10:00:00,64132.0,-278.6328125
2016-02-20 11:00:00,65514.5,597.328125
2016-02-20 12:00:00,64756.25,685.5546875
2016-02-20 13:00:00,62562.0,-900.7421875
2016-02-20 14:00:00,61010.0,32.4296875
2016-02-20 15:00:00,60252.5,1683.44140625
2016-02-20 16:00:00,60160.25,680.0390625
2016-02-20 17:00:00,62345.0,162.4453125
2016-02-20 18:00:00,65239.75,1289.41796875
2016-02-20 19:00:00,63053.25,90.3359375
2016-02-20 20:00:00,58747.25,150.5546875
2016-02-20 21:00:00,56049.0,870.9765625
2016-02-20 22:00:00,55360.75,2590.390625
2016-02-20 23:00:00,51785.0,726.44140625
2016-02-21 00:00:00,48020.75,2709.25390625
2016-02-21 01:00:00,45699.25,2981.671875
2016-02-21 02:00:00,44433.5,1246.80078125
2016-02-21 03:00:00,43612.5,879.73828125
2016-02-21 04:00:00,44044.25,1855.9375
2016-02-21 05:00:00,44128.0,-3095.421875
2016-02-21 06:00:00,43624.75,-7561.0859375
2016-02-21 07:00:00,45014.75,-8111.59375
2016-02-21 08:00:00,48306.0,-4817.765625
2016-02-21 09:00:00,52145.0,-2974.8828125
2016-02-21 10:00:00,54610.5,-988.234375
2016-02-21 11:00:00,57345.5,553.0078125
2016-02-21 12:00:00,57181.5,47.3828125
2016-02-21 13:00:00,55146.5,-503.98828125
2016-02-21 14:00:00,53730.25,1291.9140625
2016-02-21 15:00:00,52762.5,28.0234375
2016-02-21 16:00:00,53022.5,-1274.125
2016-02-21 17:00:00,56203.75,1299.0703125
2016-02-21 18:00:00,60912.5,4043.359375
2016-02-21 19:00:00,60271.75,1973.8125
2016-02-21 20:00:00,57495.75,153.75390625
2016-02-21 21:00:00,55721.0,123.7734375
2016-02-21 22:00:00,55323.5,-1337.171875
2016-02-21 23:00:00,51621.0,-2374.5625
2016-02-22 00:00:00,48340.0,-182.49609375
2016-02-22 01:00:00,46439.0,-1354.59375
2016-02-22 02:00:00,45507.75,-2120.89453125
2016-02-22 03:00:00,46412.5,-1328.140625
2016-02-22 04:00:00,48784.5,-325.21484375
2016-02-22 05:00:00,53341.5,-974.5625
2016-02-22 06:00:00,62599.25,3093.76953125
2016-02-22 07:00:00,69814.25,1271.9453125
2016-02-22 08:00:00,71912.25,-1033.5
2016-02-22 09:00:00,72281.0,-133.859375
2016-02-22 10:00:00,73133.75,254.5078125
2016-02-22 11:00:00,74458.0,200.34375
2016-02-22 12:00:00,73952.5,103.453125
2016-02-22 13:00:00,73285.75,245.734375
2016-02-22 14:00:00,72260.0,461.328125
2016-02-22 15:00:00,70796.25,174.015625
2016-02-22 16:00:00,69274.75,-1091.8828125
2016-02-22 17:00:00,70698.25,-657.59375
2016-02-22 18:00:00,73460.75,454.734375
2016-02-22 19:00:00,72281.0,-174.640625
2016-02-22 20:00:00,67722.5,-991.7421875
2016-02-22 21:00:00,64436.0,-44.546875
2016-02-22 22:00:00,61347.75,-926.3828125
2016-02-22 23:00:00,56045.75,-2295.3515625
2016-02-23 00:00:00,52662.0,247.69921875
2016-02-23 01:00:00,50486.25,-762.0859375
2016-02-23 02:00:00,49934.25,-1104.37890625
2016-02-23 03:00:00,50547.25,138.96875
2016-02-23 04:00:00,51920.25,492.5
2016-02-23 05:00:00,55240.5,-514.06640625
2016-02-23 06:00:00,63572.75,1770.15625
2016-02-23 07:00:00,69148.5,-1155.6015625
2016-02-23 08:00:00,71062.5,-1386.8046875
2016-02-23 09:00:00,71418.0,-997.8203125
2016-02-23 10:00:00,72516.0,-365.6953125
2016-02-23 11:00:00,73385.0,-463.2578125
2016-02-23 12:00:00,72854.75,-522.2734375
2016-02-23 13:00:00,72428.0,50.1484375
2016-02-23 14:00:00,71471.75,-861.609375
2016-02-23 15:00:00,70253.25,-462.046875
2016-02-23 16:00:00,68959.5,-888.5703125
2016-02-23 17:00:00,69869.25,-1736.828125
2016-02-23 18:00:00,73576.5,1644.5546875
2016-02-23 19:00:00,73194.0,-49.3125
2016-02-23 20:00:00,68949.25,-997.3203125
2016-02-23 21:00:00,65158.0,-184.8203125
2016-02-23 22:00:00,62083.25,-56.4921875
2016-02-23 23:00:00,57492.0,-1154.19921875
2016-02-24 00:00:00,53885.5,97.046875
2016-02-24 01:00:00,52074.75,1363.24609375
2016-02-24 02:00:00,51117.5,-786.1953125
2016-02-24 03:00:00,51392.75,340.69921875
2016-02-24 04:00:00,52633.0,1564.0234375
2016-02-24 05:00:00,55759.25,859.21875
2016-02-24 06:00:00,64329.25,2155.73828125
2016-02-24 07:00:00,69719.5,-83.0546875
2016-02-24 08:00:00,71209.25,-605.5703125
2016-02-24 09:00:00,71415.75,-522.0390625
2016-02-24 10:00:00,71902.5,-994.1875
2016-02-24 11:00:00,72777.75,1121.328125
2016-02-24 12:00:00,71546.75,-1324.671875
2016-02-24 13:00:00,70413.5,-1414.8671875
2016-02-24 14:00:00,69230.5,-530.671875
2016-02-24 15:00:00,68387.75,198.703125
2016-02-24 16:00:00,66997.25,-165.265625
2016-02-24 17:00:00,68442.75,-1082.9296875
2016-02-24 18:00:00,72446.0,67.71875
2016-02-24 19:00:00,72018.0,-635.2265625
2016-02-24 20:00:00,68475.5,620.046875
2016-02-24 21:00:00,64608.75,512.2890625
2016-02-24 22:00:00,61208.5,-326.38671875
2016-02-24 23:00:00,56723.0,-1541.1953125
2016-02-25 00:00:00,53935.75,1603.2421875
2016-02-25 01:00:00,52157.0,219.9140625
2016-02-25 02:00:00,51305.75,-611.625
2016-02-25 03:00:00,51724.75,772.7734375
2016-02-25 04:00:00,52911.25,1371.19921875
2016-02-25 05:00:00,56024.5,2.76171875
2016-02-25 06:00:00,64224.0,2993.6796875
2016-02-25 07:00:00,69318.25,-874.2578125
2016-02-25 08:00:00,70731.75,475.40625
2016-02-25 09:00:00,71030.75,598.625
2016-02-25 10:00:00,71502.75,123.328125
2016-02-25 11:00:00,71984.5,815.046875
2016-02-25 12:00:00,71970.5,1135.6484375
2016-02-25 13:00:00,71543.5,812.015625
2016-02-25 14:00:00,70391.75,728.59375
2016-02-25 15:00:00,69389.25,1073.453125
2016-02-25 16:00:00,68086.0,624.1875
2016-02-25 17:00:00,69056.0,-18.2890625
2016-02-25 18:00:00,72908.5,2529.6328125
2016-02-25 19:00:00,72212.5,144.421875
2016-02-25 20:00:00,68548.75,1267.7265625
2016-02-25 21:00:00,64972.75,982.7109375
2016-02-25 22:00:00,61860.5,908.6171875
2016-02-25 23:00:00,57831.75,591.421875
2016-02-26 00:00:00,54439.75,1697.48828125
2016-02-26 01:00:00,52409.25,775.94921875
2016-02-26 02:00:00,51328.5,-781.15625
2016-02-26 03:00:00,51214.0,-621.91796875
2016-02-26 04:00:00,52397.75,-569.546875
2016-02-26 05:00:00,55945.0,-335.6875
2016-02-26 06:00:00,63522.5,2602.1328125
2016-02-26 07:00:00,68805.25,2040.2890625
2016-02-26 08:00:00,71004.75,-118.71875
2016-02-26 09:00:00,71263.25,587.2421875
2016-02-26 10:00:00,71203.75,-1137.140625
2016-02-26 11:00:00,71164.0,-1665.890625
2016-02-26 12:00:00,70183.0,-805.703125
2016-02-26 13:00:00,68741.0,-1999.2578125
2016-02-26 14:00:00,66830.75,-3113.953125
2016-02-26 15:00:00,65906.25,-1856.0546875
2016-02-26 16:00:00,65043.25,-1064.421875
2016-02-26 17:00:00,66180.25,-2039.078125
2016-02-26 18:00:00,70055.0,177.015625
2016-02-26 19:00:00,68803.5,-1082.3671875
2016-02-26 20:00:00,64283.75,-2502.9921875
2016-02-26 21:00:00,60940.25,-59.546875
2016-02-26 22:00:00,58498.5,-564.07421875
2016-02-26 23:00:00,54612.75,-281.5
2016-02-27 00:00:00,51826.25,702.609375
2016-02-27 01:00:00,49739.5,1099.25
2016-02-27 02:00:00,48906.75,318.40625
2016-02-27 03:00:00,48312.25,156.9453125
2016-02-27 04:00:00,48111.75,861.2421875
2016-02-27 05:00:00,48151.75,-2537.44921875
2016-02-27 06:00:00,48699.0,-5763.2734375
2016-02-27 07:00:00,51247.75,-3505.58203125
2016-02-27 08:00:00,54905.0,76.921875
2016-02-27 09:00:00,57944.25,-259.2890625
2016-02-27 10:00:00,59213.5,-1642.87890625
2016-02-27 11:00:00,59451.75,-715.421875
2016-02-27 12:00:00,57869.5,76.24609375
2016-02-27 13:00:00,55738.25,-2276.1875
2016-02-27 14:00:00,54127.25,-2365.2265625
2016-02-27 15:00:00,53538.0,366.5546875
2016-02-27 16:00:00,53616.75,793.734375
2016-02-27 17:00:00,56322.5,894.4921875
2016-02-27 18:00:00,61077.5,2843.99609375
2016-02-27 19:00:00,60493.25,1103.59375
2016-02-27 20:00:00,56728.5,-537.4921875
2016-02-27 21:00:00,54554.75,859.05859375
2016-02-27 22:00:00,53763.75,2350.41796875
2016-02-27 23:00:00,50540.0,1864.34375
2016-02-28 00:00:00,47169.75,1661.4296875
2016-02-28 01:00:00,45062.0,1226.8828125
2016-02-28 02:00:00,44006.5,2.328125
2016-02-28 03:00:00,43877.25,685.65625
2016-02-28 04:00:00,43597.75,-906.30078125
2016-02-28 05:00:00,43313.5,-2916.25390625
2016-02-28 06:00:00,42726.5,-5181.63671875
2016-02-28 07:00:00,44179.5,-1982.0234375
2016-02-28 08:00:00,47839.5,1313.5390625
2016-02-28 09:00:00,51022.0,1374.796875
2016-02-28 10:00:00,53237.5,-340.90625
2016-02-28 11:00:00,55469.75,259.703125
2016-02-28 12:00:00,54927.5,-210.37109375
2016-02-28 13:00:00,53004.0,-1212.59375
2016-02-28 14:00:00,51652.25,-123.0
2016-02-28 15:00:00,50854.5,126.03125
2016-02-28 16:00:00,50987.5,-352.91796875
2016-02-28 17:00:00,53523.75,-929.31640625
2016-02-28 18:00:00,58594.25,1126.28125
2016-02-28 19:00:00,58883.75,-772.44140625
2016-02-28 20:00:00,55758.25,-920.44921875
2016-02-28 21:00:00,53999.0,-908.28125
2016-02-28 22:00:00,53943.75,476.58203125
2016-02-28 23:00:00,51232.25,-1388.28515625
2016-02-29 00:00:00,48699.75,130.9375
2016-02-29 01:00:00,47244.25,-161.0859375
2016-02-29 02:00:00,46650.75,-1005.05078125
2016-02-29 03:00:00,47068.5,-1456.61328125
2016-02-29 04:00:00,48868.0,73.4765625
2016-02-29 05:00:00,53155.75,-68.89453125
2016-02-29 06:00:00,61991.25,3326.72265625
2016-02-29 07:00:00,67598.25,1248.46875
2016-02-29 08:00:00,69949.0,839.78125
2016-02-29 09:00:00,70715.0,375.9453125
2016-02-29 10:00:00,71353.0,50.0078125
2016-02-29 11:00:00,71977.5,645.3671875
2016-02-29 12:00:00,71548.25,330.421875
2016-02-29 13:00:00,71337.5,1210.296875
2016-02-29 14:00:00,70239.0,777.859375
2016-02-29 15:00:00,69416.75,743.171875
2016-02-29 16:00:00,67910.0,-152.421875
2016-02-29 17:00:00,68840.5,-786.9453125
2016-02-29 18:00:00,72242.0,960.4375
2016-02-29 19:00:00,72038.25,527.3984375
2016-02-29 20:00:00,67831.0,-710.890625
2016-02-29 21:00:00,64020.5,380.3203125
2016-02-29 22:00:00,61229.5,-604.9140625
2016-02-29 23:00:00,56937.25,-1095.578125
2016-03-01 00:00:00,53989.5,-1247.546875
2016-03-01 01:00:00,52185.25,558.4921875
2016-03-01 02:00:00,51144.0,-1909.9921875
2016-03-01 03:00:00,51211.5,-869.67578125
2016-03-01 04:00:00,52581.0,835.1015625
2016-03-01 05:00:00,56003.0,189.5390625
2016-03-01 06:00:00,64079.0,1752.921875
2016-03-01 07:00:00,68849.25,-160.71875
2016-03-01 08:00:00,70515.0,-719.2578125
2016-03-01 09:00:00,71525.5,-1520.0234375
2016-03-01 10:00:00,73417.0,384.4296875
2016-03-01 11:00:00,75627.75,1167.1953125
2016-03-01 12:00:00,76270.5,1881.8203125
2016-03-01 13:00:00,76029.0,1570.984375
2016-03-01 14:00:00,74191.5,-208.4375
2016-03-01 15:00:00,72218.5,-791.0703125
2016-03-01 16:00:00,69930.5,-1184.125
2016-03-01 17:00:00,70123.25,-2505.3515625
2016-03-01 18:00:00,73792.25,359.421875
2016-03-01 19:00:00,73291.75,586.4375
2016-03-01 20:00:00,69108.5,-490.015625
2016-03-01 21:00:00,65756.25,-0.7578125
2016-03-01 22:00:00,62691.0,618.76171875
2016-03-01 23:00:00,58030.0,-1023.8046875
2016-03-02 00:00:00,54533.25,709.0234375
2016-03-02 01:00:00,52662.5,-282.73046875
2016-03-02 02:00:00,51361.5,-580.8828125
2016-03-02 03:00:00,51438.25,311.3671875
2016-03-02 04:00:00,52301.5,720.48828125
2016-03-02 05:00:00,55812.75,651.35546875
2016-03-02 06:00:00,63633.75,1993.3828125
2016-03-02 07:00:00,69433.5,258.328125
2016-03-02 08:00:00,71950.25,167.1484375
2016-03-02 09:00:00,72081.75,-639.40625
2016-03-02 10:00:00,73430.75,-265.5078125
2016-03-02 11:00:00,74178.0,-183.671875
2016-03-02 12:00:00,73204.5,-464.0546875
2016-03-02 13:00:00,72885.0,-383.53125
2016-03-02 14:00:00,72226.5,-189.671875
2016-03-02 15:00:00,71594.5,361.6875
2016-03-02 16:00:00,69727.75,-1365.484375
2016-03-02 17:00:00,70183.25,-1716.203125
2016-03-02 18:00:00,72479.25,-463.75
2016-03-02 19:00:00,72034.5,-68.1171875
2016-03-02 20:00:00,67729.75,-1786.6015625
2016-03-02 21:00:00,64327.5,145.06640625
2016-03-02 22:00:00,61397.5,-592.9765625
2016-03-02 23:00:00,56857.25,-1618.171875
2016-03-03 00:00:00,53078.75,-16.58984375
2016-03-03 01:00:00,51107.75,223.25390625
2016-03-03 02:00:00,50305.75,-184.2890625
2016-03-03 03:00:00,50440.75,120.703125
2016-03-03 04:00:00,52167.75,1339.48828125
2016-03-03 05:00:00,55535.25,430.53125
2016-03-03 06:00:00,63741.75,2514.2578125
2016-03-03 07:00:00,69494.25,414.7734375
2016-03-03 08:00:00,71490.5,242.703125
2016-03-03 09:00:00,71939.75,-602.1796875
2016-03-03 10:00:00,72708.0,463.09375
2016-03-03 11:00:00,73371.75,789.5
2016-03-03 12:00:00,72552.75,92.046875
2016-03-03 13:00:00,71923.75,247.3203125
2016-03-03 14:00:00,70930.25,592.6640625
2016-03-03 15:00:00,69925.0,475.4609375
2016-03-03 16:00:00,68217.0,-321.328125
2016-03-03 17:00:00,69042.0,-185.6640625
2016-03-03 18:00:00,71999.25,641.7734375
2016-03-03 19:00:00,71829.5,1069.421875
2016-03-03 20:00:00,67823.5,-40.71875
2016-03-03 21:00:00,64225.0,162.79296875
2016-03-03 22:00:00,61130.5,389.1015625
2016-03-03 23:00:00,56659.25,-316.72265625
2016-03-04 00:00:00,53182.0,-200.80859375
2016-03-04 01:00:00,51182.5,344.0859375
2016-03-04 02:00:00,50095.0,-604.6953125
2016-03-04 03:00:00,50067.25,-440.19921875
2016-03-04 04:00:00,51603.0,866.2890625
2016-03-04 05:00:00,55051.0,-389.5234375
2016-03-04 06:00:00,62675.0,1900.6484375
2016-03-04 07:00:00,67763.25,128.0625
2016-03-04 08:00:00,70439.5,20.171875
2016-03-04 09:00:00,71265.75,-331.5625
2016-03-04 10:00:00,72070.5,-122.265625
2016-03-04 11:00:00,72736.0,879.203125
2016-03-04 12:00:00,72179.25,598.046875
2016-03-04 13:00:00,71294.75,246.3125
2016-03-04 14:00:00,69963.75,44.46875
2016-03-04 15:00:00,69093.0,1170.734375
2016-03-04 16:00:00,67960.0,984.3046875
2016-03-04 17:00:00,68604.0,-118.53125
2016-03-04 18:00:00,71449.75,825.3125
2016-03-04 19:00:00,70475.75,455.1796875
2016-03-04 20:00:00,65878.0,-469.5859375
2016-03-04 21:00:00,61444.5,314.4296875
2016-03-04 22:00:00,59317.0,1368.34765625
2016-03-04 23:00:00,55198.5,-270.91015625
2016-03-05 00:00:00,51627.75,444.4296875
2016-03-05 01:00:00,49481.25,910.73046875
2016-03-05 02:00:00,48085.75,-316.74609375
2016-03-05 03:00:00,47833.25,-207.953125
2016-03-05 04:00:00,47907.25,875.5859375
2016-03-05 05:00:00,47871.5,-2568.05859375
2016-03-05 06:00:00,48638.0,-5381.265625
2016-03-05 07:00:00,51410.25,-1713.37890625
2016-03-05 08:00:00,55566.5,1779.41796875
2016-03-05 09:00:00,58602.25,156.15234375
2016-03-05 10:00:00,60074.0,-1182.1796875
2016-03-05 11:00:00,60757.25,-16.71875
2016-03-05 12:00:00,59998.75,-364.28125
2016-03-05 13:00:00,58577.5,-566.0078125
2016-03-05 14:00:00,56749.5,-186.7734375
2016-03-05 15:00:00,56026.5,590.3125
2016-03-05 16:00:00,55748.25,-330.48828125
2016-03-05 17:00:00,57599.25,-9.54296875
2016-03-05 18:00:00,60633.25,780.82421875
2016-03-05 19:00:00,59862.5,-742.5546875
2016-03-05 20:00:00,56254.0,-220.2734375
2016-03-05 21:00:00,53567.0,1132.95703125
2016-03-05 22:00:00,52654.0,2126.4140625
2016-03-05 23:00:00,49804.5,94.14453125
2016-03-06 00:00:00,46743.5,1732.8828125
2016-03-06 01:00:00,44555.0,869.98046875
2016-03-06 02:00:00,43398.0,367.41015625
2016-03-06 03:00:00,43282.0,1635.359375
2016-03-06 04:00:00,43402.0,516.5703125
2016-03-06 05:00:00,43108.75,-2432.234375
2016-03-06 06:00:00,42605.5,-4691.19140625
2016-03-06 07:00:00,44072.5,-1762.44140625
2016-03-06 08:00:00,47958.25,2532.484375
2016-03-06 09:00:00,51718.0,2221.98828125
2016-03-06 10:00:00,53909.0,-10.94921875
2016-03-06 11:00:00,56224.25,335.99609375
2016-03-06 12:00:00,56155.0,-391.01171875
2016-03-06 13:00:00,54004.5,-1225.3359375
2016-03-06 14:00:00,52364.25,-816.32421875
2016-03-06 15:00:00,51713.25,-1283.2109375
2016-03-06 16:00:00,51029.0,-2690.51171875
2016-03-06 17:00:00,52737.25,-2837.10546875
2016-03-06 18:00:00,57332.5,-1059.0625
2016-03-06 19:00:00,58407.75,-1649.8515625
2016-03-06 20:00:00,55706.75,-2281.078125
2016-03-06 21:00:00,54049.5,-1562.84765625
2016-03-06 22:00:00,54179.25,-656.36328125
2016-03-06 23:00:00,51284.5,-1677.515625
2016-03-07 00:00:00,49120.75,-287.45703125
2016-03-07 01:00:00,47445.25,525.83984375
2016-03-07 02:00:00,46852.25,-608.96484375
2016-03-07 03:00:00,47306.5,-1341.03515625
2016-03-07 04:00:00,48936.25,-1252.88671875
2016-03-07 05:00:00,52830.25,-1282.98828125
2016-03-07 06:00:00,61364.25,1603.37109375
2016-03-07 07:00:00,67028.25,-325.25
2016-03-07 08:00:00,69667.0,-1612.734375
2016-03-07 09:00:00,70039.75,-2187.140625
2016-03-07 10:00:00,70977.25,-1820.0625
2016-03-07 11:00:00,71574.75,-1522.484375
2016-03-07 12:00:00,71148.25,-1278.1875
2016-03-07 13:00:00,70164.0,-1348.84375
2016-03-07 14:00:00,68838.0,-1418.6875
2016-03-07 15:00:00,67782.75,-1274.1875
2016-03-07 16:00:00,66510.5,-1644.5078125
2016-03-07 17:00:00,66815.25,-2384.1015625
2016-03-07 18:00:00,70306.0,-1047.203125
2016-03-07 19:00:00,70926.0,183.84375
2016-03-07 20:00:00,66994.0,-626.9140625
2016-03-07 21:00:00,63388.5,-1867.5859375
2016-03-07 22:00:00,60515.5,-311.921875
2016-03-07 23:00:00,55639.5,-2519.51171875
2016-03-08 00:00:00,53520.0,1630.8671875
2016-03-08 01:00:00,51834.5,-768.53515625
2016-03-08 02:00:00,50782.0,-1284.1328125
2016-03-08 03:00:00,50982.0,238.6484375
2016-03-08 04:00:00,52139.0,-336.734375
2016-03-08 05:00:00,55552.5,491.70703125
2016-03-08 06:00:00,63349.5,1650.8828125
2016-03-08 07:00:00,68466.5,-1009.6875
2016-03-08 08:00:00,70705.75,-227.390625
2016-03-08 09:00:00,71742.75,-67.8359375
2016-03-08 10:00:00,72471.75,-753.5
2016-03-08 11:00:00,73220.25,741.5
2016-03-08 12:00:00,72517.25,-350.8984375
2016-03-08 13:00:00,71818.5,137.828125
2016-03-08 14:00:00,70351.5,-404.296875
2016-03-08 15:00:00,69196.5,272.953125
2016-03-08 16:00:00,67522.75,-63.125
2016-03-08 17:00:00,68002.0,-990.015625
2016-03-08 18:00:00,71266.25,1188.8671875
2016-03-08 19:00:00,71929.0,753.8125
2016-03-08 20:00:00,67743.0,-712.3828125
2016-03-08 21:00:00,64048.25,516.4296875
2016-03-08 22:00:00,61588.5,814.18359375
2016-03-08 23:00:00,57540.75,-553.7265625
2016-03-09 00:00:00,54221.75,894.3359375
2016-03-09 01:00:00,52087.5,270.96875
2016-03-09 02:00:00,51317.75,-235.13671875
2016-03-09 03:00:00,51045.0,-278.546875
2016-03-09 04:00:00,52321.75,1407.109375
2016-03-09 05:00:00,56182.25,867.6796875
2016-03-09 06:00:00,63377.5,1500.328125
2016-03-09 07:00:00,68443.0,408.5546875
2016-03-09 08:00:00,70606.0,-311.296875
2016-03-09 09:00:00,70458.0,-1000.734375
2016-03-09 10:00:00,71114.0,-830.5625
2016-03-09 11:00:00,71501.75,116.203125
2016-03-09 12:00:00,70678.75,-579.578125
2016-03-09 13:00:00,69926.5,-247.0703125
2016-03-09 14:00:00,68844.5,-432.8046875
2016-03-09 15:00:00,67946.0,356.7265625
2016-03-09 16:00:00,66830.5,-601.578125
2016-03-09 17:00:00,67406.0,-780.171875
2016-03-09 18:00:00,71017.25,756.125
2016-03-09 19:00:00,72329.25,1196.8828125
2016-03-09 20:00:00,68605.75,-199.703125
2016-03-09 21:00:00,65313.0,747.30859375
2016-03-09 22:00:00,62267.75,-60.546875
2016-03-09 23:00:00,57272.5,-1976.24609375
2016-03-10 00:00:00,53384.5,429.125
2016-03-10 01:00:00,51552.5,439.96484375
2016-03-10 02:00:00,50571.25,-860.51171875
2016-03-10 03:00:00,50858.25,503.09375
2016-03-10 04:00:00,52289.0,958.5078125
2016-03-10 05:00:00,55666.0,70.83203125
2016-03-10 06:00:00,63055.75,2187.68359375
2016-03-10 07:00:00,67874.25,-627.875
2016-03-10 08:00:00,70050.75,323.171875
2016-03-10 09:00:00,70140.25,-222.390625
2016-03-10 10:00:00,70945.75,204.109375
2016-03-10 11:00:00,71321.5,556.90625
2016-03-10 12:00:00,71184.0,747.65625
2016-03-10 13:00:00,70192.5,-156.34375
2016-03-10 14:00:00,69202.75,241.25
2016-03-10 15:00:00,68002.0,343.1015625
2016-03-10 16:00:00,66668.5,-20.34375
2016-03-10 17:00:00,67477.25,160.234375
2016-03-10 18:00:00,70561.5,361.53125
2016-03-10 19:00:00,71350.0,973.3671875
2016-03-10 20:00:00,67094.0,-590.390625
2016-03-10 21:00:00,63302.5,-73.234375
2016-03-10 22:00:00,60339.25,520.77734375
2016-03-10 23:00:00,55458.5,-1215.58203125
2016-03-11 00:00:00,52158.5,779.8984375
2016-03-11 01:00:00,50197.0,-204.35546875
2016-03-11 02:00:00,49296.25,-591.76171875
2016-03-11 03:00:00,50081.25,597.97265625
2016-03-11 04:00:00,51787.5,778.71875
2016-03-11 05:00:00,54906.25,-4.5546875
2016-03-11 06:00:00,62423.75,2078.56640625
2016-03-11 07:00:00,67374.25,-281.0390625
2016-03-11 08:00:00,70219.0,1362.6953125
2016-03-11 09:00:00,70924.75,-92.3671875
2016-03-11 10:00:00,71428.25,75.734375
2016-03-11 11:00:00,71703.25,979.4375
2016-03-11 12:00:00,70793.75,-9.859375
2016-03-11 13:00:00,69621.5,490.53125
2016-03-11 14:00:00,67841.0,-123.859375
2016-03-11 15:00:00,66633.5,632.25
2016-03-11 16:00:00,65809.75,979.078125
2016-03-11 17:00:00,66533.25,109.84375
2016-03-11 18:00:00,68483.75,115.328125
2016-03-11 19:00:00,68863.5,1478.390625
2016-03-11 20:00:00,64472.75,132.8125
2016-03-11 21:00:00,61138.75,1166.0625
2016-03-11 22:00:00,58848.5,2014.5703125
2016-03-11 23:00:00,54640.0,-30.640625
2016-03-12 00:00:00,51393.5,1197.68359375
2016-03-12 01:00:00,49012.25,1248.31640625
2016-03-12 02:00:00,47671.25,565.78515625
2016-03-12 03:00:00,48021.5,-336.20703125
2016-03-12 04:00:00,48383.5,1038.90625
2016-03-12 05:00:00,48325.0,-3117.34765625
2016-03-12 06:00:00,48889.75,-7872.2578125
2016-03-12 07:00:00,51576.25,-6906.875
2016-03-12 08:00:00,55715.25,-5848.984375
2016-03-12 09:00:00,59084.75,-5288.2109375
2016-03-12 10:00:00,60305.25,-3730.1015625
2016-03-12 11:00:00,61095.5,-498.1171875
2016-03-12 12:00:00,60068.75,96.66015625
