"date","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2017-12-26 18:00:00,54874,64516.5,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181
2017-12-27 17:00:00,62388.25,60108.5,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874
2017-12-28 17:00:00,63780.25,73053.5,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25
2017-12-29 17:00:00,64298,74454.5,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25
2017-12-30 18:00:00,60147,72472.5,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298
2017-12-31 17:00:00,56602,74796.25,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147
2018-01-01 18:00:00,56178,72752,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602
2018-01-02 17:00:00,69853,64741.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178
2018-01-03 17:00:00,75064.25,61044,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853
2018-01-04 11:00:00,71844.75,75170,74768.5,73423,75856.25,73164.25,63649.75,62460.25,78284,76887.75,74948.75,75682.25,73717.75,64512.25,63295,77886.25,78707.75,77434.25,79175.75,78037.75,66788.25,64368.5,77972.5,78538.75,79405.25,78436.75,74411.25,65253.5,62477.25,75381,74603,73229.75,72132.5,67931.5,62291,55040,54181,54874,62388.25,63780.25,64298,60147,56602,56178,69853,75064.25
